Book,Chapter,Verse,Text
Luke,20,11,"Sakali piyakadtu na isab sin tagkabbun in hambuuk daraakun niya, sagawa' bīnasa da isab sin manga tunggu' kabbun iban sīpug-sipug nila, ampa piyauwi' ha wayruun unu-unu narā niya."
Luke,20,12,"Sakali piyakadtu na isab sin tagkabbun in hikatū daraakun niya, sagawa' miyula siya sin manga tunggu' kabbun. Piyalian in daraakun. Ubus ampa siya liyaruk pa guwa' sin kabbun."
Luke,20,13,"“Na, namikil-mikil na in tagkabbun. Laung niya ha lawm atay niya, ‘Unu na baha' in hinangun ku? Na, marayaw pa pakadtuun ku in anak ku kalasahan. Maray', pag'addatan nila siya!’"
Luke,20,14,"“Sagawa' pagkita' sin manga tunggu' kabbun ha anak niya, magtūy sila nag'isun. Laung nila, ‘Yan na in anak sin tagkabbun amu in kiyapusakaan sin kabbun ini. Patayun natu' siya ha supaya natu' makawa' in kabbun pusaka' kaniya!’"
Luke,20,15,"Hangkan giyuyud nila in anak sin tagkabbun pa guwa' sin kabbun ampa nila piyatay. “Na, ha pikil niyu, unu in hinangun sin tagkabbun ha manga tunggu' sin kabbun niya?” laung hi Īsa."
Luke,20,16,"“Kadtuun niya in manga tunggu' kabbun ampa niya sila patayun. Pag'ubus ampa niya patungguan ha manga dugaing tunggu' in kabbun niya.” Pagdungug nila sin bichara hi Īsa, laung nila, “Sipais piyakalayu' sin Tuhan!”"
Luke,20,17,"Iyatud sila hi Īsa ampa niya sila iyasubu, laung niya, “Bang yan bukun bunnal, unu in hātihan sin kiyabayta' ha lawm Kitab, amu agi, ‘In batu biyugit sin manga maghihinang bāy (sabab in pangannal nila wayruun guna) amura tuud isab in batu nanjari piyagpapagun sin bāy.’"
Luke,20,18,"Na, ingat kamu,” laung hi Īsa, “hisiyu-siyu in makaligad pa batu yan magkapusat-pusat in baran niya iban hisiyu-siyu in kahulugan sin batu yan magkatumu-tumu siya mahinang bagunbun.”"
Luke,20,19,"Na, landu' tuud in baya' sin manga guru sin sara' agama iban sin manga nakura' kaimaman sumaggaw kan Īsa saruun-duun, sabab kiyahātihan nila sin sila in kiyugdan sin isturi diyalil hi Īsa. Sagawa' di' nila mahinang sabab mabuga' sila ha manga tau."
Luke,20,20,"Hangkan limawag sila saat marayaw. Nanangdan sila manga tau, piyakadtu kan Īsa magpabaw'-baw' mangasubu kaniya, bahasa tau marayaw sila agad ha sara', sagawa' in bunnal niya hipalusut nila hi Īsa ha bichara ha supaya nila siya hikaungsud pa lawm kiyumkuman iban kawasa sin gubnul."
Luke,20,21,"Na, nangasubu na kan Īsa in manga tau kiyatangdanan ini, laung nila, “Tuwan, kiyaiingatan namu' sin in katān bichara iban hindu' mu mabuntul. In hihindu' mu sadja in kasabunnalan pasal sin manga addat iban kawl-piil amu in kabayaan sin Tuhan pakayun sin mānusiya' karna' di' kaw magpī' tau minsan hisiyu."
Luke,20,22,"Na, baytai kami, langgal sara' ka sin sara' agama bang kitaniyu manga Yahudi, amu in ha babaan sin pamarinta sin hula' Rūm, magbayad sayrulla pa Sultan sin hula' Rūm atawa bukun?”"
Luke,20,23,"Sagawa' kiyatalusan hi Īsa in katitipuhan sin akkal nila. Hangkan laung niya kanila,"
Luke,20,24,"“Pakitaan niyu mari kāku' in hambuuk pisita.” Piyakita' mayan mawn kaniya in pisita, iyasubu niya sila, laung niya, “Kansiyu in patta' iban ngān ha pisita ini?” “Ha Sultan sin hula' Rūm,” in sambung nila."
Luke,20,25,"Hangkan laung hi Īsa kanila, “Na, pagga biya' ha yan, unu in suku' sin Sultan sin hula' Rūm subay hiungsud kaniya. Damikkiyan, unu in suku' sin Tuhan subay hiungsud pa Tuhan.”"
Luke,20,26,"Na, wala' nila nasaggaw ha bichara hi Īsa ha alupan sin mayran madjilis. Hangkan wala' na sila nagkayba' iban nainu-inu sila sin sambung hi Īsa."
Luke,20,27,"Pag'ubus yadtu awn manga kaibanan Yahudi pagngānan Sadduki in miyawn kan Īsa. In sila ini imiyan sin in manga patay di' na mabuhi' magbalik ha adlaw mahuli. Nangasubu sila kan Īsa, laung nila,"
Luke,20,28,"“Tuwan, kiyasulat hi Musa ha lawm sara' agama natu', amu agi, ‘Bang awn usug mapatay ampa wayruun anak niya ha asawa niya, na subay asawahun sin taymanghud niya in balu, ha supaya awn tubu' dumā sin ngān sin miyatay!"
Luke,20,29,"Na, bakas awn pitu magtaymanghud usug. Manjari nag'asawa in kamagulangan, sagawa' miyatay sadja siya wala' nakabaak anak."
Luke,20,30,"Na, in balu iyasawa sin sumunud ha kamagulangan. Sagawa' miyatay sadja isab siya wala' da nakabaak anak."
Luke,20,31,"Damikkiyan, biya' da isab hādtu in kimugdan ha hikatū. Na, in hawpu' niya in babai yadtu naasawa sin kapitu-pitu magtaymanghud, sagawa' miyatay sadja sila wala' nakabaak anak ha babai yadtu."
Luke,20,32,Ha kahinapusan miyatay da isab in babai.
Luke,20,33,"Na, bang dumatung na in waktu mabuhi' na magbalik in manga patay, hisiyu in tag'asawa ha babai yadtu? Karna' naasawa siya sin kapitu magtaymanghud.’”"
Luke,20,34,"In sambung hi Īsa kanila, “Asal in manga usug iban manga babai bihaun dī ha lawm dunya mag'asawa iban magbana."
Luke,20,35,Sagawa' in manga usug iban manga babai amu in matūp mabuhi' dayn ha kamatay iban kaawnan sin kabuhi' salama-lama ha adlaw mahuli didtu ha surga' di' na mag'asawa atawa magbana.
Luke,20,36,Mabiya' na sila sin manga malāikat iban di' na sila magkamatay. Mahinang na sila anak sin Tuhan sabab nabuhi' na sila nagbalik dayn ha kamatay.
Luke,20,37,"Na, ha pasal sin manga patay mabuhi' magbalik, in kasabunnalan niya yan napakita' hi Musa. Karna' kiyasulat niya in pasal sin bichara sin Tuhan kaniya amu in suwara guwa' dayn ha lawm kahuy nalalaga. Kiyasulat ha lawm Kitab sin namung hi Musa sin in Tuhan amuna in Tuhan hi Ibrahim, Tuhan hi Isahak iban Tuhan hi Ya'kub."
Luke,20,38,"In Tuhan amu in piyagtutuhanan sin manga buhi', bukun sin manga patay. (In hāti niya minsan hinda Ibrahim, Isahak iban Ya'kub malugay na miyatay, buhi' sila didtu ha surga'.) Karna' bang ha Tuhan in mānusiya' katān buhi', wayruun patay.”"
Luke,20,39,"Sakali imiyan in kaibanan guru sin sara' agama, laung nila, “Tuwan, marayaw in sambung mu!”"
Luke,20,40,Iban hangkan sila imiyan biya' ha yan sabab di' na sila makatawakkal umasubu kan Īsa sin unu-unu na.
Luke,20,41,"Sakali nag'asubu hi Īsa kanila, laung niya, “Biya' diin kaagi in bichara sin tau sin in Almasi hambuuk panubu' sadja hi Daud?"
Luke,20,42,"Karna', ha lawm Kitab Jabur kiyasulat in pamung hi Daud, amu agi, ‘Namung in Tuhan ha Panghu' ku: “Lingkud kaw dī ha dapit pa tuu ku"
Luke,20,43,"sampay ku mapabutang ha babaan mu in katān simusulang kaymu, mahinang biya' sapantun pagbubutangan sin siki mu.”’"
Luke,20,44,"“Na,” laung hi Īsa, “In pagtāg hi Daud ha Almasi, ‘Panghu'.’ Na, mayta' siya tiyawag, ‘Panghu',’ bang siya hambuuk sadja panubu' hi Daud?”"
Luke,20,45,"Ha sa'bu sin manga tau katān dimurungug, laung hi Īsa ha manga mulid niya,"
Luke,20,46,"“Halli' kamu supaya kamu di' kalaminan sin ngī' sin manga guru sin sara' agama. In sila yan matagi maglunsul pawyu-pawyu iban sin pagjuba nila mahaba' lāgi' mabaya' tuud sila salamun sin manga tau ha tabu'. Bang sila ha lawm langgal lumingkud sila ha unahan ha paglilingkuran tiyataw' ha manga tau mataas, iban bang sila ha pagjamuhan lumingkud sila ha manga lilingkuran tiyataw' ha manga tau balkanan."
Luke,20,47,"Anyayahun nila in manga bāy sin manga balu babai. Ubus ampa sila magpakita'-kita' ha manga tau sin haba' sin pagpangarap nila pa Tuhan, ha supaya in manga tau magpikil sin in sila tau marayaw. Murka' dakula' in dumatung kanila yan!”"
Luke,21,1,Sakali nangatud-ngatud hi Īsa ha manga tau. Kīta' niya in manga tau dayahan naghulug sīn pa paghuhulugan sin sīn hirihil pa Bāy sin Tuhan.
Luke,21,2,Kīta' niya da isab in hambuuk balu babai miskin tuud himulug duwa pisita tumbaga.
Luke,21,3,"Laung hi Īsa, “Baytaan ta kamu, in balu miskin yaun mataud pa in sīn hiyulug niya dayn sin kiyahulug sin manga tau katān yaun."
Luke,21,4,"Sabab in manga kaibanan tau, in sīn hiyulug nila, di' nila na kagunahan tuud. Sagawa' in balu yan, minsan siya miskin tuud, hiyulug niya in sīn niya katān minsan amu-amurakuman in hipamī niya sin kakaun niya.”"
Luke,21,5,"Na, in manga kaibanan mulid hi Īsa nagbibichara pasal sin lingkat sin Bāy sin Tuhan iban sin manga batu niya maharga', iban sin manga unu-unu ginisan ha Bāy sin Tuhan dīhil sin manga tau pa Tuhan. Laung hi Īsa,"
Luke,21,6,"“In katān yan kakitaan niyu bihaun. Sagawa' awn da waktu dumatung ha susūngun in katān yan magkalubu-lubu tuud iban wayruun tuud makapin batu nagbabangkat-bangkat, sagawa' mapantay yan maligad katān.”"
Luke,21,7,"“Tuwan,” laung nila kan Īsa, “ku'nu yan maawn? Iban unu in tanda' gumuwa' amu in magpakita' sin dumatung na in waktu maawn in manga biyayta' mu kāmu'?”"
Luke,21,8,"Laung hi Īsa, “Halli' kamu bat kamu di' kaakkalan. Sabab ha susūngun mataud tau in mari mag'usal sin ngān ku mangakkal kaniyu. In pakaniya-pakaniya kanila umiyan siya na in Almasi iban laung nila, ‘Dimatung na in waktu!’ Sagawa' ayaw kamu magkahagad kanila."
Luke,21,9,"Iban bang niyu karungugan in pagbunu' iban manga hiluhala' dakula' ha lawm hula' ayaw kamu mabuga'. Karna' in manga yan asal subay maawn muna, sagawa' bukun pa yan in waktu kahinapusan sin masa dī ha dunya.”"
Luke,21,10,"Laung pa isab hi Īsa, “In manga kabangsa-bangsahan magbunu'-biyunui iban magkuntara in manga parinta sin kahula'-hulaan."
Luke,21,11,"Maawn in linug makusug, in gutum iban manga sakit mangī' ha kahula'-hulaan. Iban awn gumuwa' manga kagalib-galiban ha langit amu in makabuga'."
Luke,21,12,"“Sumagawa' ha di' pa maawn in manga ini katān, in kamu masaggaw iban mabinsana' tuud. Hiungsud kamu pa lawm lima sin manga manghuhukum ampa kamu hukumun ha manga langgal ubus ampa kamu hipajīl. Marā kamu pa alupan sin manga sultan iban manga gubnul sabab in kamu agad kāku'!"
Luke,21,13,"Na, amu yan in waktu niyu mamayta' kanila sin Bayta' Marayaw pasal ku."
Luke,21,14,Sagawa' asal tantuha in baran niyu sin di' kamu magsusa bang unu in hiraawa niyu ha wala' pa miyabut in waktu.
Luke,21,15,"Sabab dihilan ta kamu ingat iban manga lapal-kabtangan hibichara niyu, amu in di' kaatuhan iban kasaggaan sin manga kuntara niyu."
Luke,21,16,"Tipuhun kamu sin maas niyu, sin manga taymanghud, sin manga lahasiya' iban sin manga bagay niyu. Iban in kamu kaibanan hipapatay da."
Luke,21,17,Karugalan kamu sin tau katān sabab in kamu agad kāku'.
Luke,21,18,Sagawa' ayaw kamu masusa. Amu in pag'iyanun minsan hambuuk sulag buhuk wayruun malarut dayn ha ū niyu.
Luke,21,19,"Na, sandali niyu in manga kabinsanaan yan ampa kamu malappas."
Luke,21,20,"“Bang niyu kakitaan in Awrusalam matikup na sin manga sundalu, na matantu niyu na sin masuuk na in dāira yan magmula."
Luke,21,21,"Na, ha waktu yan, in manga tau ha Yahudiya subay maguy na pa kabūran. Hāti in manga tau ha lawm sin dāira subay sila mīg na, iban in manga ha gimba subay di' na sumūd pa lawm dāira."
Luke,21,22,Sabab amuna yan in waktu paratungun sin Tuhan in murka' niya. In katān kiyasulat ha manga Kitab ha pasal yan maagad na ha waktu yan.
Luke,21,23,"Landu' tuud makaluuy in manga burus iban sin manga taga anak sibi'-sibi' bang dumatung na in kabinsanaan yan! Landu' tuud in kabinsanaan kumugdan ha hula' ini, iban murka' dakula' in kumugdan ha manga tau sin hula' ini."
Luke,21,24,In kaibanan tau patayun lagutun sin pakukus. Hāti in kaibanan masaggaw mahinang banyaga' sin manga bangsa dugaing dāhun pa manga ginisan hula' nila katān. In Awrusalam makapalawm lima na sin manga tau bangsa dugaing. Iban di' sila hundungan binsanaun sin manga tau bangsa dugaing sampay di' mapuas in waktu nila.
Luke,21,25,"“Awn mahal-mahal kumugdan ha suga, ha bulan iban ha manga bituun. Dakula' in kasusahan dumatung pa kahula'-hulaan ha lawm dunya, iban landu' in buga' sin manga tau bang sila makarungug sin lagublub sin alun iban bang nila kakitaan in laggu' sin alun."
Luke,21,26,"In manga tau mapunung sin buga' pagpikil nila sin manga katān kabinsanaan dumatung pa dunya, karna' majugjug na in unu-unu katān ha taas langit."
Luke,21,27,"Pag'ubus in aku, amu in Anak Mānusiya', kakitaan na sin manga mānusiya' numaug magbalik mari pa dunya miyamagad ha gabun. Kakitaan nila in kusug sin kawasa ku iban sin sahaya iban kalagguan ku."
Luke,21,28,"Na, bang tumagna' na maawn in manga biyayta' ku yan, paisuga niyu in lawm atay niyu. Tindug kamu hangad pa taas sabab masuuk na dumatung in kalappasan niyu.”"
Luke,21,29,"Pag'ubus nagbichara hi Īsa dalil. Laung niya, “Kitaa niyu ba in kahuy tina iban sin manga kahuy kaibanan."
Luke,21,30,"Bang niyu kakitaan tumagna' na magdahun in manga kahuy yan, kaingatan niyu masuuk na tuud in panuga."
Luke,21,31,"Damikkiyan, bang niyu kakitaan maawn na in manga piyagbayta' ku yan, kaingatan niyu na sin masuuk na dumatung in pamarinta sin Tuhan."
Luke,21,32,"“Na, ini in tumtuma niyu. In katān biyayta' ku yan kaniyu, maawn ha di' pa maubus malanyap in bangsa sin manga tau ha masa ini."
Luke,21,33,"Ha susūngun in langit iban dunya ini malanyap da, sagawa' in manga katān kiyapamung ku, di' tuud maluppas salama-lama.” (sabab in yan tantu tuud mabunnal)"
Luke,21,34,"“Halli' kamu ha supaya kamu di' ku abutan biya' hantang mali'tag, naghihinang sin manga bukun marayaw biya' sin paglami-lami makalandu', mag'inum maghilu, iban magsusa sin manga ginis-ginisan dī ha lawm dunya. Karna' ha pagbalik ku mari magminsan aku dumatung pa katān mānusiya' ha lawm dunya."
Luke,21,35,"“Halli' kamu ha supaya kamu di' ku abutan biya' hantang mali'tag, naghihinang sin manga bukun marayaw biya' sin paglami-lami makalandu', mag'inum maghilu, iban magsusa sin manga ginis-ginisan dī ha lawm dunya. Karna' ha pagbalik ku mari magminsan aku dumatung pa katān mānusiya' ha lawm dunya."
Luke,21,36,"Halli' tuud kamu iban taptap kamu pangayu' duwaa bang mayan awn kusug niyu tumatas sin manga kabinsanaan dumatung iban bang mayan wayruun hikasipug niyu bang kamu tumindug na ha alupan ku, amu in Anak Mānusiya'.”"
Luke,21,37,"Manjari adlaw-adlaw duun hi Īsa nagnasīhat ha Bāy sin Tuhan, sagawa' pagdūm madtu siya pa Būd Jaytun. Didtu siya humanti' dūm-dūm."
Luke,21,38,"Na, mahinaat-mahinaat subu-subu pa madtu in tau katān pa Bāy sin Tuhan dumungug sin pagnasīhat niya."
Luke,22,1,Manjari masuuk na in waktu sin Haylaya Paglappas Dayn ha Kamatay amu in waktu magkaun in bangsa Yahudi sin tinapay way pasulig.
Luke,22,2,"In manga nakura' kaimaman iban sin manga guru sin sara' agama nag'isun bang biya' diin in kapatay nila kan Īsa ha di' kaingatan sin manga tau, sabab mabuga' sila maghiluhala' in manga tau."
Luke,22,3,Sakali siyasat sin Saytan Puntukan hi Judas tau dayn ha Kiriyud amu in hambuuk sin manga hangpu' tagduwa mulid hi Īsa.
Luke,22,4,Hangkan miyadtu siya dimā nag'isun ha manga nakura' kaimaman iban manga nakura' sin manga nagjajaga ha Bāy sin Tuhan bang biya' diin in katipu niya kan Īsa ha supaya niya siya hikaungsud pa lawm lima nila.
Luke,22,5,"Na, kiyaamuhan tuud sila iban atasan nila tangdanan hi Judas."
Luke,22,6,"Timaayun hi Judas sin kabayaan nila. Hangkan simipi na siya bang biya' diin in katipu niya kan Īsa, bat niya hikaungsud pa lawm lima sin manga tau mabaya' sumaggaw kaniya. Limawag siya waktu makulang in manga tau (ha supaya wayruun hiluhala')."
Luke,22,7,Manjari naabut na in adlaw sin pakaradjaan pagkaun sin tinapay way pasulig niya amu in waktu sin pagsumbay' sin anak bili-bili amu in panumtuman sin bangsa Yahudi sin waktu piyuas sin Tuhan dayn ha kasigpitan in kamaasan nila.
Luke,22,8,"Sakali diyaak hi Īsa hi Pitrus kay Yahiya. Laung niya, “Kadtu kamu pagsaddiya sin kakaun hipagsa'bu taniyu sin Pagjamu Paglappas dayn ha Kamatay.”"
Luke,22,9,"Laung nila, “Hariin mu kabayaan sakapun namu' in pagjamuhan taniyu?”"
Luke,22,10,"In sambung niya, “Pagdatung niyu pa lawm sin dāira, bākun kamu sin hambuuk usug nagdarā kibut tagaluun tubig. Urul kamu kaniya pa bāy sūran niya."
Luke,22,11,"Ubus ampa niyu iyana in tagdapu sin bāy, laung niyu, ‘Nagpaasubu in Tuwan Guru bang hawnu in bilik pagjamuhan niya iban sin manga mulid niya hipagsa'bu sin Pagjamu Paglappas dayn ha Kamatay.’"
Luke,22,12,"Na, hipakita' niya kaniyu in bilik dakula' ha taas sin bāy niya amu in asal panyap sin katān kagunahan natu'. Duun niyu saddiyaha in pagjamuhan natu'.”"
Luke,22,13,"Na, miyadtu na sila. Pagdatung nila pa dāira, in katān biyayta' hi Īsa naagad. Na, siyaddiya nila na in kakaun pagjamuhan nila."
Luke,22,14,"Na, naabut mayan in waktu sin pagjamu, limingkud na hi Īsa nagjamu iban sin manga kiyawakilan niya."
Luke,22,15,"Laung niya ha manga kiyawakilan niya, “Asal mabaya' tuud aku magsāw magkaun iban kamu sin pagjamu sin Haylaya Paglappas dayn ha Kamatay ha di' pa aku numanam kabinsanaan!"
Luke,22,16,Sabab baytaan ta kamu amuna ini in kahinapusan sin pagsāw ku magkaun sin pagjamu ini iban kamu. Subay na maabut in waktu magmakbul na in hātihan sin pagjamu ini didtu ha pagparintahan sin Tuhan ampa kitaniyu makapagsāw magbalik magkaun sin pagjamu ini.”
Luke,22,17,"Pag'ubus ampa kiyawa' hi Īsa in hambuuk sawan, ampa siya nagsarang-sukul pa Tuhan. Laung niya ha manga kiyawakilan niya, “Kawaa niyu in sawan ini ampa niyu inuma in luun niya."
Luke,22,18,"Sabab, baytaan ta kamu, pagpuas dayn ha waktu ini di' na aku minum magbalik sin tubig anggul ini ha salugay di' dumatung in waktu, tumindug na tuud in pamarinta sin Tuhan.”"
Luke,22,19,"Pag'ubus kimawa' na isab siya tinapay ampa siya nagsarang-sukul pa Tuhan. Ubus ampa niya sīpak in tinapay diyuhal pa manga kiyawakilan niya. Laung niya kanila, “Niyata niyu sin amu yan in ginhawa-baran ku amu in hililla' ku mapatay sabab-karna' niyu. Kaun kamu sin tinapay yan amu in ganti' panumtuman niyu kāku'.”"
Luke,22,20,"Damikkiyan, diyuhal niya da isab pa manga kiyawakilan niya in sawan pag'ubus nila nagkaun. Laung niya, “In luun sin sawan ini tanda' sin paljanjian ba'gu sin Tuhan kaniyu. In dugu' ku maasag sabab-karna' niyu amu in dumihil katantuhan sin janji' ini."
Luke,22,21,“Sagawa' ingat kamu! In tau tumipu kāku' yari bihaun miyamagad limilingkud kātu'niyu ha lamisahan!
Luke,22,22,"Asal giyanta' sin Tuhan in aku amu in Anak Mānusiya' manaykud da dayn ha dunya, sagawa' murka' dakula' in kumugdan ha tau manipu kāku'!”"
Luke,22,23,"Na, nag'asubu-iyasubuhi na in manga mulid niya bang hisiyu kanila in manipu kan Īsa."
Luke,22,24,Sakali naawn in paglugat sin manga mulid hi Īsa pasalan sin hisiyu dayn kanila in subay karihilan sin kawasa mataas.
Luke,22,25,"Laung hi Īsa kanila, “In manga sultan sin bangsa dugaing dī ha dunya amu in magkawasa ha manga tau ha babaan nila iban in manga tau mataas in kawasa mabaya' tuud mabantug sin sila in magdirihil sin kagunahan sin manga tau."
Luke,22,26,Sagawa' in kamu subay bukun biya' kanila. Karna' in mataas dayn kaniyu subay magpatibaba' sin baran niya biya' sin kamanghuran magpababa' dayn ha kamagulangan. Iban in nakura' subay maghulas-sangsa' biya' sin daraakun.
Luke,22,27,"Bang ha bistahan sin manga tau in nakura' subay amu in lumingkud kumaun ha lamisahan, hāti in daraakun niya amu in magbutang kaniya sin kakaun niya. Sagawa' bukun aku biya' ha yan. Yari aku maghulas-sangsa' kaniyu biya' sin daraakun."
Luke,22,28,"“Na, pagga kamu imuunung kāku' ha unu-unu kasigpitan ku,"
Luke,22,29,"na, dihilan ta kamu sin kawasa magbaya' ha lawm pamarintahan ku biya' sin kawasa kiyarihil kāku' sin Tuhan, Ama' ku."
Luke,22,30,"Magsāw kitaniyu magkaun bang tumindug na in pamarinta ku. Iban hinangun ta kamu manga wakil ku, dihilan kalagguan iban kawasa magbaya' ha hangpu' tagduwa pihak sin bangsa Israil.”"
Luke,22,31,"Manjari nagbichara hi Īsa kan Simun Pitrus, laung niya, “Simun, dunguga in bichara ku! In Saytan Puntukan tiyugutan sin Tuhan sumulay sumasat kaniyu katān. Biya' yan sapantun magtahap pāy bat maīg in manga apa niya."
Luke,22,32,"In ikaw mutas dayn kāku', sagawa' piyangayuan ta kaw duwaa pa Tuhan bang mayan di' malawa' in pangandul mu kāku'. Na, bang magbalik na in pangandul mu kāku', subay mu tabangan in manga katawtaymanghuran mu magpahugut sin pangandul nila kāku'.”"
Luke,22,33,"In sambung hi Pitrus, “Panghu', lilla' aku umunung kaymu majīl iban mapatay.”"
Luke,22,34,"Laung hi Īsa kaniya, “Ingat kaw, Pitrus, ha dūm ini ha di' pa maabut tumagauk in manuk usug sin subu-subu, makatū kaw umiyan, laung mu di' mu aku kaingatan.”"
Luke,22,35,"Pag'ubus iyasubu hi Īsa in manga mulid niya, “Ha waktu diyaak ta kamu magnasīhat madtu pa manga kadāirahan ha wala' ta kamu piyapagdā sin manga pitaka', luluunan sin kapanyapan niyu, iban manga tawmpa' niyu, awn ka nagkabus kaniyu?” “Wala' kami nagkabus unu-unu,” in sambung nila."
Luke,22,36,"“Sagawa' bihaun,” laung hi Īsa kanila, “hisiyu-siyu in taga pitaka' atawa luluunan sin kapanyapan niyu subay niya dāhun na, iban hisiyu-siyu in way pakukus subay niya hipagdagang in badju' niya bat siya makabī hambuuk pakukus."
Luke,22,37,"Sabab ingat kamu, in kiyabayta' ha lawm Kitab pasal ku maagad na bihaun. Amu agi sin ha lawm Kitab, ‘Itungun siya biya' sin manga tau nagdusa nakalanggal sin sara'.’ Na, in yan tantu mabunnal.”"
Luke,22,38,"Laung sin manga mulid niya, “Kitaa ba, Panghu', yari awn duwa pakukus!” “Ayaw na! Sarang na yan,” in sambung hi Īsa."
Luke,22,39,"Na, pag'ubus hi Īsa nagbichara gimuwa' na siya dayn ha lawm sin dāira, ampa siya miyadtu pa Būd Jaytun biya' sin kabiyaksahan niya paghinangun. Miyagad in manga mulid niya kaniya."
Luke,22,40,"Pagdatung nila madtu, laung hi Īsa ha manga mulid niya, “Pangayu' kamu duwaa bang mayan kamu di' marā sin sasat sin saytan.”"
Luke,22,41,Pag'ubus limawak-lawak hi Īsa dayn ha manga mulid niya ampa siya limuhud nangayu' duwaa pa Tuhan.
Luke,22,42,"Laung niya, “Ū Tuhan, Ama' ku, bang makajari kaymu, ayaw mu na aku palabaya sin kabinsanaan masuuk na dumatung kāku'! Sagawa' in kabayaan mu, amu in subay maagad, bukun in kabayaan ku.”"
Luke,22,43,Sakali awn malāikat dayn ha surga' nagpanyata' mawn kaniya dimihil kaniya kusug.
Luke,22,44,Sabab sin landu' tuud in kasusahan niya piyakusug tuud hi Īsa in pagpangayu' niya duwaa. Hangkan diyunuk tuud siya sin hulas nabiya' dugu' nagtū' pa lupa'.
Luke,22,45,"Pag'ubus niya nangayu' duwaa timindug siya ampa siya nagbalik madtu pa manga mulid niya. Pagkawn niya, in manga mulid niya nakatūg na sabab sin kasusahan nila."
Luke,22,46,"Laung niya kanila, “Mayta' kamu natutūg? Bangun kamu ampa kamu pangayu' duwaa bat kamu di' marā sin sasat sin saytan.”"
Luke,22,47,"Ha sa'bu nagbibichara pa hi Īsa, dimatung na mawn in manga tau mataud. Hi Judas, amu in hambuuk dayn ha hangpu' tagduwa mulid hi Īsa, in nagdā ha manga tau mawn. Simuuk siya madtu kan Īsa sūng niya siyumun."
Luke,22,48,"Sagawa' laung hi Īsa kaniya, “Judas, biya' ka ha yan in kaagi mu manipu ha Anak Mānusiya'? Siyumun mu aku bat mu aku hikaungsud pa lawm lima sin manga tau managgaw kāku'?”"
Luke,22,49,"Pagkita' sin manga mulid hi Īsa sin bukun na marayaw in kasūngan, laung nila kan Īsa, “Na, Panghu', hipanglagut namu' na in pakukus namu' ini?”"
Luke,22,50,"Na, magtūy liyagut sin hambuuk mulid niya in hambuuk daraakun sin Imam Dakula'. Nautud in taynga dapit pa tuu sin tau liyagut niya."
Luke,22,51,"Sagawa' liyāng hi Īsa in mulid niya, laung niya, “Sarang na yan.” Salta' kiyumpitan hi Īsa in taynga nautud ampa niya piyauli'."
Luke,22,52,"Pag'ubus ampa hi Īsa namung ha manga nakura' kaimaman iban sin manga nakura' sin manga jaga ha Bāy sin Tuhan iban sin manga nagtatau-maas ha hula', amu in miyawn nanaggaw kaniya, laung niya, “Mayta' kamu subay magdā manga pakukus iban kakakal? Mayta', mundu ka aku ini?"
Luke,22,53,"Duun sa aku ha Bāy sin Tuhan adlaw-adlaw iban duun da isab kamu, sagawa' mayta' niyu aku wala' siyaggaw? Na, tantu amu ini in waktu kiyaganta' in aku masaggaw niyu, amu in waktu makusug in kawasa sin Saytan Puntukan.”"
Luke,22,54,"Na, siyaggaw nila na hi Īsa ampa nila diyā madtu pa bāy sin Imam Dakula'. Sakali in hi Pitrus imuurul dayn ha kalayuan."
Luke,22,55,"Pagdatung niya pa halaman bāy sin Imam Dakula', limamugay siya ha manga tau naglilingkud nagpaanag ha kāyu duun ha gitungan sin halaman bāy sabab awn kāyu duun biyuhi' sin manga tau."
Luke,22,56,"Sakali ha sa'bu niya naglilingkud duun kīta' siya sin hambuuk daraakun babai. Imatud tuud kaniya in babai ampa imiyan, laung niya, “In tau ini iban da isab hi Īsa!”"
Luke,22,57,"Sagawa' imiyan hi Pitrus, laung niya, “Inda', di' ku kaingatan in tau piyag'iyan mu yan!”"
Luke,22,58,"Na, bukun mawgay awn na isab hambuuk tau nākita' kan Pitrus. Amu agi kaniya, “In ikaw yan agad da isab kanila!” Sagawa' in sambung hi Pitrus, “Bagay, bukun aku agad kanila!”"
Luke,22,59,"Sakali nakalabay mayan manga hangka-jām, awn na isab hambuuk tau in limugus imiyan kan Pitrus. Laung niya, “Tantu tuud in tau ini agad kan Īsa, sabab tau Jalil da isab siya!”"
Luke,22,60,"Sagawa' in sambung hi Pitrus, “Bagay, di' ku kaingatan bang unu in piyagbibichara mu yan!” Na, saruun-duun ha sa'bu niya pa nagbibichara, timagauk na in manuk usug."
Luke,22,61,"Sakali limingi' hi Panghu' Īsa ampa niya iyatud hi Pitrus. Na, iyampa kiyatumtuman hi Pitrus in bayta' kaniya hi Panghu' Īsa amu agi, “Ha di' pa tumagauk in manuk usug dūm ini, makatū kaw umiyan, sin in aku di' mu kaingatan.”"
Luke,22,62,"Na, gimuwa' na hi Pitrus dayn ha halaman sin bāy ampa siya nagtangis tuud."
Luke,22,63,"Na, piyagliki'-likian iban piyagbinasa hi Īsa kaagi sin manga tau nagjajaga kaniya."
Luke,22,64,"Tiyabunan nila in mata hi Īsa ampa nila siyuntuk. Pag'ubus ampa nila iyasubu hi Īsa, laung nila, “Tukura bang hisiyu in simuntuk kaymu!”"
